Sold to Party Number,Sold to Country/State,Bill to Party Acct,Bill to party Country/State,Ship to Party Number,Ship to Country/State,End Customer Number,Mock MPN,Mock Plant,Mock Manufacturer,Plant Materal - Supplier Lead Time (Key),ATP Date,Cust Required date,Order Qty,Remaining qty,Ext Resale,Unit Price
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45159,45159,24000,24000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45180,45180,28000,28000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45187,45187,24000,24000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45208,45208,28000,28000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45082,45061,32000,32000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45112,45082,24000,24000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45005,45005,36000,36000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45012,45012,32000,32000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45076,45033,32000,32000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45076,45040,28000,28000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45082,45054,32000,32000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45068,45040,4000,4000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45068,45068,4000,4000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,,44963,3800,3648,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,44963,44963,3800,152,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,44970,44970,5624,5624,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,44984,44984,4864,4864,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45019,45019,4864,4864,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45047,45047,5168,5168,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45729,45257,1824,1824,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45729,45166,1976,1976,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45729,45201,1824,1824,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45729,45229,2128,2128,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45729,45103,2888,2888,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45729,45250,1672,1672,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45729,45264,2128,2128,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45729,45173,2128,2128,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45068,45068,2432,2432,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45729,45096,4560,4560,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45729,45194,1824,1824,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45729,45222,2128,2128,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45729,45138,3344,3344,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45729,45236,2128,2128,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45729,45243,1520,1520,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45729,45215,2128,2128,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45026,45026,4864,4864,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45729,45152,2128,2128,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45075,45075,1216,1216,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,44977,44977,3344,3344,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,44998,44998,5472,5472,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45729,45089,4408,4408,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45729,45117,1824,1824,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45729,45124,3496,3496,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45729,45131,4712,4712,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45729,45145,3344,3344,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45729,45159,2128,2128,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45729,45180,1824,1824,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45729,45187,1824,1824,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45729,45208,1824,1824,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45065,45061,5016,5016,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45082,45082,3800,3800,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45005,45005,5472,5472,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45012,45012,4256,4256,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45033,45033,4864,4864,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45040,45040,5168,5168,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45055,45054,4864,4864,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN889,Plant 4,MFR5,777,45089,45089,152,152,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN872,Plant 1,MFR20,98,44936,44928,15000,15000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN872,Plant 1,MFR20,98,45194,45194,15000,15000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN872,Plant 1,MFR20,98,45110,45110,30000,30000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN872,Plant 1,MFR20,98,45061,45061,15000,15000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN872,Plant 1,MFR20,98,45012,45012,15000,15000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN881,Plant 1,MFR11,777,44937,44928,2000,2000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN881,Plant 1,MFR11,777,44956,44956,1000,1000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN881,Plant 1,MFR11,777,45019,45019,1000,1000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN881,Plant 1,MFR11,777,45201,45201,1000,1000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN881,Plant 1,MFR11,777,45229,45229,1000,1000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN881,Plant 1,MFR11,777,45103,45103,1000,1000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN881,Plant 1,MFR11,777,44949,44949,1000,1000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN881,Plant 1,MFR11,777,45138,45138,1000,1000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN881,Plant 1,MFR11,777,45236,45236,1000,1000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN881,Plant 1,MFR11,777,45215,45215,1000,1000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN881,Plant 1,MFR11,777,45110,45110,6000,6000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN881,Plant 1,MFR11,777,44998,44998,1000,1000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN881,Plant 1,MFR11,777,45124,45124,1000,1000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN881,Plant 1,MFR11,777,45131,45131,2000,2000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN881,Plant 1,MFR11,777,45145,45145,1000,1000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN881,Plant 1,MFR11,777,45187,45187,2000,2000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN881,Plant 1,MFR11,777,45061,45061,1000,1000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN881,Plant 1,MFR11,777,45012,45012,1000,1000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN881,Plant 1,MFR11,777,45033,45033,1000,1000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN881,Plant 1,MFR11,777,45040,45040,1000,1000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN881,Plant 1,MFR11,777,45054,45054,1000,1000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN892,Plant 1,MFR11,777,44949,44949,500,500,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN892,Plant 1,MFR11,777,45020,44977,500,500,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN892,Plant 1,MFR11,777,45020,44998,500,500,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN892,Plant 1,MFR11,777,45047,45005,1000,1000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,44963,44963,8000,8000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,44970,44970,8000,8000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,44956,44956,8000,8000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,44993,44984,4000,4000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45019,45019,8000,8000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45076,45047,8000,8000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45229,45229,4000,4000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45133,45103,8000,8000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,44952,44949,8000,8000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45250,45250,4000,4000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45264,45264,4000,4000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45173,45173,4000,4000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45097,45068,4000,4000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45112,45096,4000,4000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45194,45194,4000,4000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45224,45222,4000,4000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45138,45138,4000,4000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45236,45236,4000,4000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45243,45243,4000,4000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45215,45215,4000,4000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45026,45026,8000,8000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45152,45152,4000,4000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,44993,44977,8000,8000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,44993,44991,4000,4000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,44998,44998,12000,12000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,44998,44991,4000,4000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45112,45089,8000,8000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45117,45117,4000,4000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45133,45124,8000,8000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45145,45131,8000,8000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45145,45145,4000,4000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45159,45159,4000,4000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45180,45180,4000,4000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45187,45187,4000,4000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45208,45208,4000,4000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45097,45061,8000,8000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45097,45082,4000,4000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45005,45005,8000,8000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45015,45012,4000,4000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45062,45033,4000,4000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45068,45040,8000,8000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN882,Plant 1,MFR70,372,45082,45054,8000,8000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN878,Plant 1,MFR7,777,44956,44956,2600,2600,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN878,Plant 1,MFR7,777,45194,45194,2600,2600,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN878,Plant 1,MFR7,777,45222,45222,2600,2600,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN878,Plant 1,MFR7,777,45075,45075,2600,2600,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN893,Plant 1,MFR15,372,45324,45215,3000,3000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN874,Plant 1,MFR37,294,44963,44963,800,800,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN874,Plant 1,MFR37,294,45019,45019,1200,1200,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN874,Plant 1,MFR37,294,45201,45201,1200,1200,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN874,Plant 1,MFR37,294,45229,45229,400,400,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN874,Plant 1,MFR37,294,45138,45138,400,400,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN874,Plant 1,MFR37,294,45215,45215,400,400,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN874,Plant 1,MFR37,294,45152,45152,400,400,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN874,Plant 1,MFR37,294,45110,45110,800,800,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN874,Plant 1,MFR37,294,44998,44998,400,400,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN874,Plant 1,MFR37,294,45089,45089,2000,2000,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN874,Plant 1,MFR37,294,45124,45124,800,800,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN874,Plant 1,MFR37,294,45131,45131,1600,1600,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN874,Plant 1,MFR37,294,45180,45180,800,800,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN874,Plant 1,MFR37,294,45208,45208,800,800,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN874,Plant 1,MFR37,294,45061,45061,800,800,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN874,Plant 1,MFR37,294,45005,45005,400,400,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN874,Plant 1,MFR37,294,45012,45012,800,800,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN874,Plant 1,MFR37,294,45033,45033,400,400,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN874,Plant 1,MFR37,294,45040,45040,400,400,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN890,Plant 4,MFR5,777,44970,44970,2432,2432,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN890,Plant 4,MFR5,777,44984,44984,2432,2432,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN890,Plant 4,MFR5,777,45019,45019,2432,2432,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN890,Plant 4,MFR5,777,45047,45047,2280,2280,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN890,Plant 4,MFR5,777,45729,45257,1368,1368,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN890,Plant 4,MFR5,777,45729,45166,1064,1064,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN890,Plant 4,MFR5,777,45729,45201,1064,1064,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN890,Plant 4,MFR5,777,45729,45229,1216,1216,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN890,Plant 4,MFR5,777,45729,45103,2432,2432,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN890,Plant 4,MFR5,777,45729,45250,1064,1064,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN890,Plant 4,MFR5,777,45729,45264,1216,1216,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN890,Plant 4,MFR5,777,45729,45173,1064,1064,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN890,Plant 4,MFR5,777,45729,45068,456,456,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN890,Plant 4,MFR5,777,45729,45096,2280,2280,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN890,Plant 4,MFR5,777,45729,45194,912,912,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN890,Plant 4,MFR5,777,45729,45222,1216,1216,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN890,Plant 4,MFR5,777,45729,45138,1824,1824,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN890,Plant 4,MFR5,777,45729,45236,1216,1216,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN890,Plant 4,MFR5,777,45729,45243,2128,2128,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN890,Plant 4,MFR5,777,45729,45215,2432,2432,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN890,Plant 4,MFR5,777,45026,45026,3648,3648,0,0
Customer 13659,Jalisco,Customer 3754,NL/IC,Customer 13659,Jalisco,Customer,MPN890,Plant 4,MFR5,777,45729,45152,2432,2432,0,0
